id,number_of_suggestions,number_of_plans,number_of_accept,number_of_accept_2,mobile_plan
16563.0,5,4,0.0,0,Unknown
16566.0,2,2,0.0,0,Unknown
16567.0,6,4,2.0,1,DATACALL
16568.0,4,3,0.0,0,Unknown
16569.0,2,2,0.0,0,Unknown
16570.0,5,4,1.0,1,DATASILVER
16571.0,5,4,1.0,1,DATAGOLD
16572.0,6,3,0.0,0,Unknown
16574.0,5,4,1.0,1,SOCIALMEDIAGOLD
16576.0,1,1,0.0,0,Unknown
16578.0,5,4,1.0,1,SOCIALMEDIA
16579.0,2,1,0.0,0,Unknown
16581.0,1,1,1.0,1,DATASILVER
16582.0,6,3,0.0,0,Unknown
16583.0,4,4,1.0,1,DATASILVER
16584.0,4,3,0.0,0,Unknown
16586.0,2,2,0.0,0,Unknown
16587.0,1,1,0.0,0,Unknown
16588.0,2,2,1.0,1,SOCIALMEDIA
16589.0,7,4,0.0,0,Unknown
16590.0,1,1,1.0,1,SOCIALMEDIA
16591.0,4,2,0.0,0,Unknown
16592.0,1,1,0.0,0,Unknown
16593.0,3,3,0.0,0,Unknown
16594.0,5,4,0.0,0,Unknown
16597.0,2,2,0.0,0,Unknown
16598.0,3,2,0.0,0,Unknown
16599.0,4,2,1.0,1,SOCIALMEDIA
16600.0,5,5,0.0,0,Unknown
16602.0,4,3,0.0,0,Unknown
16605.0,3,3,2.0,2,"SOCIALMEDIA, DATACALL"
16606.0,3,3,0.0,0,Unknown
16607.0,3,2,0.0,0,Unknown
16609.0,3,3,1.0,1,DATACALL
16612.0,3,3,1.0,1,SOCIALMEDIA
16613.0,6,5,2.0,2,"SOCIALMEDIA, DATASILVER"
16615.0,2,1,0.0,0,Unknown
16617.0,5,4,3.0,2,"SOCIALMEDIA, DATACALL"
16619.0,1,1,1.0,1,DATAGOLD
16620.0,4,4,1.0,1,SOCIALMEDIA
16621.0,4,4,2.0,2,"SOCIALMEDIAGOLD, DATACALL"
16623.0,3,1,0.0,0,Unknown
16625.0,2,2,1.0,1,SOCIALMEDIA
16628.0,6,5,1.0,1,DATASILVER
16629.0,2,2,0.0,0,Unknown
16630.0,7,4,0.0,0,Unknown
16631.0,3,3,1.0,1,DATAGOLD
16633.0,4,4,0.0,0,Unknown
16634.0,5,4,0.0,0,Unknown
16635.0,5,4,1.0,1,SOCIALMEDIA
16636.0,3,2,1.0,1,SOCIALMEDIAGOLD
16638.0,1,1,1.0,1,SOCIALMEDIA
16640.0,5,4,2.0,2,"DATASILVER, SOCIALMEDIA"
16641.0,8,4,0.0,0,Unknown
16642.0,4,3,1.0,1,SOCIALMEDIA
16643.0,3,2,0.0,0,Unknown
16644.0,5,2,0.0,0,Unknown
16645.0,4,4,0.0,0,Unknown
16649.0,2,2,1.0,1,DATACALL
16650.0,2,2,1.0,1,SOCIALMEDIAGOLD
16651.0,5,4,0.0,0,Unknown
16653.0,2,2,1.0,1,SOCIALMEDIAGOLD
16654.0,8,4,0.0,0,Unknown
16655.0,3,1,3.0,1,DATASILVER
16656.0,4,3,1.0,1,DATASILVER
16660.0,2,2,1.0,1,DATAGOLD
16661.0,3,2,0.0,0,Unknown
16662.0,3,3,1.0,1,SOCIALMEDIA
16663.0,6,4,0.0,0,Unknown
16665.0,2,2,0.0,0,Unknown
16667.0,6,4,1.0,1,DATASILVER
16668.0,6,4,3.0,2,"SOCIALMEDIA, DATACALL"
16671.0,1,1,0.0,0,Unknown
16673.0,5,3,3.0,1,SOCIALMEDIA
16674.0,4,3,1.0,1,DATACALL
16675.0,2,2,1.0,1,DATAGOLD
16678.0,6,3,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
16680.0,4,4,1.0,1,SOCIALMEDIAGOLD
16681.0,1,1,1.0,1,SOCIALMEDIAGOLD
16682.0,5,5,0.0,0,Unknown
16685.0,5,5,1.0,1,SOCIALMEDIA
16686.0,2,2,0.0,0,Unknown
16687.0,5,3,1.0,1,DATACALL
16688.0,1,1,0.0,0,Unknown
16691.0,4,3,1.0,1,DATASILVER
16692.0,2,2,1.0,1,SOCIALMEDIA
16693.0,8,5,0.0,0,Unknown
16695.0,3,2,1.0,1,DATACALL
16696.0,4,3,0.0,0,Unknown
16698.0,5,5,2.0,2,"SOCIALMEDIA, DATASILVER"
16699.0,3,3,0.0,0,Unknown
16700.0,6,5,3.0,1,SOCIALMEDIAGOLD
16701.0,2,2,2.0,2,"SOCIALMEDIAGOLD, DATASILVER"
16704.0,1,1,0.0,0,Unknown
16705.0,5,4,2.0,2,"SOCIALMEDIAGOLD, DATACALL"
16707.0,5,5,0.0,0,Unknown
16708.0,1,1,0.0,0,Unknown
16709.0,1,1,0.0,0,Unknown
16710.0,3,1,0.0,0,Unknown
16711.0,2,1,1.0,1,DATASILVER
16712.0,3,2,1.0,1,SOCIALMEDIA
16713.0,2,1,1.0,1,SOCIALMEDIA
16714.0,4,4,1.0,1,SOCIALMEDIA
16715.0,4,3,0.0,0,Unknown
16716.0,3,3,0.0,0,Unknown
16719.0,4,3,1.0,1,DATASILVER
16721.0,3,2,1.0,1,SOCIALMEDIAGOLD
16722.0,5,3,2.0,2,"SOCIALMEDIA, DATACALL"
16723.0,3,3,0.0,0,Unknown
16724.0,4,4,0.0,0,Unknown
16725.0,3,2,0.0,0,Unknown
16726.0,4,3,0.0,0,Unknown
16727.0,2,2,0.0,0,Unknown
16728.0,5,5,1.0,1,DATACALL
16729.0,1,1,0.0,0,Unknown
16732.0,3,2,0.0,0,Unknown
16735.0,5,4,0.0,0,Unknown
16737.0,4,4,0.0,0,Unknown
16738.0,3,2,0.0,0,Unknown
16739.0,3,3,0.0,0,Unknown
16741.0,4,3,0.0,0,Unknown
16742.0,5,4,2.0,1,DATASILVER
16744.0,2,1,0.0,0,Unknown
16746.0,4,4,2.0,1,DATASILVER
16747.0,8,4,0.0,0,Unknown
16750.0,6,4,0.0,0,Unknown
16751.0,3,2,0.0,0,Unknown
16754.0,2,2,0.0,0,Unknown
16757.0,3,2,0.0,0,Unknown
16758.0,3,2,1.0,1,DATASILVER
16760.0,4,2,1.0,1,SOCIALMEDIAGOLD
16761.0,4,3,1.0,1,DATAGOLD
16762.0,2,1,1.0,1,SOCIALMEDIA
16765.0,2,1,0.0,0,Unknown
16766.0,4,4,0.0,0,Unknown
16767.0,7,4,1.0,1,SOCIALMEDIA
16768.0,1,1,1.0,1,SOCIALMEDIAGOLD
16769.0,2,2,0.0,0,Unknown
16770.0,5,4,1.0,1,SOCIALMEDIA
16772.0,2,2,1.0,1,SOCIALMEDIAGOLD
16773.0,3,2,1.0,1,SOCIALMEDIAGOLD
16776.0,11,4,0.0,0,Unknown
16778.0,7,4,0.0,0,Unknown
16779.0,6,4,1.0,1,SOCIALMEDIAGOLD
16780.0,3,1,0.0,0,Unknown
16781.0,1,1,0.0,0,Unknown
16784.0,4,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
16785.0,4,4,1.0,1,SOCIALMEDIA
16788.0,6,4,2.0,1,DATASILVER
16793.0,2,2,1.0,1,DATACALL
16794.0,4,3,0.0,0,Unknown
16795.0,3,2,1.0,1,SOCIALMEDIA
16796.0,5,4,1.0,1,DATASILVER
16798.0,2,2,0.0,0,Unknown
16799.0,2,2,0.0,0,Unknown
16800.0,4,4,0.0,0,Unknown
16802.0,5,3,0.0,0,Unknown
16804.0,2,2,1.0,1,SOCIALMEDIA
16805.0,5,4,0.0,0,Unknown
16806.0,3,3,1.0,1,DATASILVER
16808.0,4,3,0.0,0,Unknown
16809.0,2,1,1.0,1,DATACALL
16810.0,5,3,1.0,1,SOCIALMEDIAGOLD
16811.0,6,3,0.0,0,Unknown
16812.0,1,1,0.0,0,Unknown
16813.0,1,1,0.0,0,Unknown
16816.0,7,4,1.0,1,DATACALL
16819.0,4,3,0.0,0,Unknown
16820.0,3,3,1.0,1,DATASILVER
16823.0,2,2,1.0,1,DATASILVER
16824.0,1,1,0.0,0,Unknown
16827.0,3,3,0.0,0,Unknown
16829.0,4,3,1.0,1,DATACALL
16832.0,3,2,0.0,0,Unknown
16833.0,1,1,1.0,1,DATAGOLD
16834.0,3,3,1.0,1,SOCIALMEDIA
16835.0,5,4,1.0,1,SOCIALMEDIA
16836.0,1,1,1.0,1,DATASILVER
16839.0,1,1,1.0,1,SOCIALMEDIAGOLD
16840.0,1,1,0.0,0,Unknown
16842.0,1,1,0.0,0,Unknown
16845.0,4,2,0.0,0,Unknown
16848.0,5,4,0.0,0,Unknown
16851.0,6,4,0.0,0,Unknown
16853.0,6,4,1.0,1,DATASILVER
16854.0,2,2,0.0,0,Unknown
16855.0,2,1,1.0,1,SOCIALMEDIAGOLD
16857.0,4,3,1.0,1,SOCIALMEDIAGOLD
16861.0,4,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
16863.0,3,2,1.0,1,DATACALL
16864.0,3,2,0.0,0,Unknown
16865.0,3,2,0.0,0,Unknown
16867.0,3,3,0.0,0,Unknown
16868.0,5,5,1.0,1,DATASILVER
16869.0,4,2,2.0,1,DATASILVER
16870.0,4,3,0.0,0,Unknown
16871.0,2,2,1.0,1,DATACALL
16872.0,9,5,2.0,1,SOCIALMEDIAGOLD
16873.0,5,4,1.0,1,SOCIALMEDIA
16874.0,2,2,1.0,1,SOCIALMEDIAGOLD
16877.0,3,2,1.0,1,SOCIALMEDIAGOLD
16878.0,3,3,1.0,1,DATASILVER
16879.0,4,3,0.0,0,Unknown
16880.0,3,2,0.0,0,Unknown
16881.0,5,3,1.0,1,SOCIALMEDIA
16882.0,4,4,2.0,2,"DATACALL, DATASILVER"
16883.0,4,3,2.0,1,SOCIALMEDIA
16884.0,4,3,0.0,0,Unknown
16886.0,3,2,1.0,1,SOCIALMEDIA
16888.0,3,2,2.0,1,SOCIALMEDIAGOLD
16889.0,5,4,1.0,1,SOCIALMEDIAGOLD
16890.0,5,3,1.0,1,SOCIALMEDIA
16891.0,4,4,0.0,0,Unknown
16892.0,9,4,0.0,0,Unknown
16893.0,5,4,0.0,0,Unknown
16897.0,2,2,0.0,0,Unknown
16898.0,5,4,0.0,0,Unknown
16899.0,3,2,1.0,1,DATASILVER
16900.0,2,2,0.0,0,Unknown
16902.0,1,1,0.0,0,Unknown
16903.0,6,3,0.0,0,Unknown
16904.0,5,3,2.0,1,SOCIALMEDIA
16905.0,5,4,0.0,0,Unknown
16906.0,2,2,2.0,2,"DATASILVER, SOCIALMEDIAGOLD"
16907.0,4,3,1.0,1,SOCIALMEDIA
16908.0,6,4,1.0,1,DATASILVER
16909.0,3,3,0.0,0,Unknown
16911.0,5,2,0.0,0,Unknown
16913.0,5,4,0.0,0,Unknown
16915.0,5,4,1.0,1,SOCIALMEDIAGOLD
16916.0,5,5,1.0,1,SOCIALMEDIAGOLD
16917.0,2,2,0.0,0,Unknown
16921.0,2,2,1.0,1,SOCIALMEDIAGOLD
16923.0,5,4,1.0,1,DATASILVER
16924.0,2,1,1.0,1,SOCIALMEDIA
16925.0,2,2,0.0,0,Unknown
16926.0,7,5,0.0,0,Unknown
16931.0,3,2,0.0,0,Unknown
16932.0,3,2,1.0,1,SOCIALMEDIA
16934.0,4,3,0.0,0,Unknown
16937.0,3,2,1.0,1,SOCIALMEDIAGOLD
16938.0,4,3,1.0,1,DATAGOLD
16939.0,2,2,1.0,1,SOCIALMEDIA
16940.0,3,2,0.0,0,Unknown
16946.0,4,3,1.0,1,SOCIALMEDIAGOLD
16947.0,5,2,1.0,1,DATACALL
16949.0,6,4,0.0,0,Unknown
16950.0,4,3,1.0,1,SOCIALMEDIA
16951.0,4,4,1.0,1,SOCIALMEDIAGOLD
16952.0,3,2,0.0,0,Unknown
16955.0,7,5,0.0,0,Unknown
16957.0,6,4,0.0,0,Unknown
16958.0,4,3,0.0,0,Unknown
16959.0,6,4,0.0,0,Unknown
16960.0,2,2,0.0,0,Unknown
16961.0,1,1,0.0,0,Unknown
16965.0,4,3,1.0,1,DATASILVER
16967.0,4,3,0.0,0,Unknown
16968.0,2,2,0.0,0,Unknown
16969.0,3,3,1.0,1,DATACALL
16972.0,1,1,1.0,1,SOCIALMEDIAGOLD
16973.0,8,4,1.0,1,DATACALL
16975.0,2,2,0.0,0,Unknown
16976.0,2,1,1.0,1,DATASILVER
16977.0,8,4,1.0,1,SOCIALMEDIAGOLD
16979.0,1,1,0.0,0,Unknown
16982.0,1,1,0.0,0,Unknown
16986.0,7,4,0.0,0,Unknown
16987.0,1,1,0.0,0,Unknown
16988.0,1,1,1.0,1,SOCIALMEDIAGOLD
16989.0,2,2,0.0,0,Unknown
16990.0,4,3,0.0,0,Unknown
16991.0,5,5,0.0,0,Unknown
16992.0,2,2,2.0,2,"SOCIALMEDIA, DATACALL"
16993.0,3,3,0.0,0,Unknown
16994.0,4,4,0.0,0,Unknown
16995.0,2,1,0.0,0,Unknown
16997.0,5,4,1.0,1,SOCIALMEDIAGOLD
16999.0,3,2,1.0,1,DATASILVER
17000.0,4,3,0.0,0,Unknown
17001.0,4,3,1.0,1,DATASILVER
17002.0,2,2,1.0,1,SOCIALMEDIA
17003.0,4,4,1.0,1,SOCIALMEDIAGOLD
17005.0,4,2,1.0,1,SOCIALMEDIA
17007.0,2,1,1.0,1,SOCIALMEDIA
17008.0,1,1,1.0,1,SOCIALMEDIAGOLD
17010.0,5,4,1.0,1,DATASILVER
17013.0,1,1,1.0,1,DATASILVER
17016.0,5,3,0.0,0,Unknown
17018.0,5,5,0.0,0,Unknown
17020.0,3,3,0.0,0,Unknown
17021.0,5,4,1.0,1,SOCIALMEDIA
17022.0,3,2,1.0,1,SOCIALMEDIA
17023.0,3,2,3.0,1,SOCIALMEDIAGOLD
17024.0,5,4,1.0,1,SOCIALMEDIA
17025.0,4,3,0.0,0,Unknown
17026.0,2,2,0.0,0,Unknown
17027.0,4,4,1.0,1,SOCIALMEDIAGOLD
17028.0,2,1,0.0,0,Unknown
17029.0,3,1,2.0,1,SOCIALMEDIAGOLD
17030.0,3,3,2.0,1,DATASILVER
17033.0,2,2,0.0,0,Unknown
17034.0,3,2,0.0,0,Unknown
17038.0,4,4,1.0,1,DATASILVER
17040.0,3,2,0.0,0,Unknown
17042.0,5,4,0.0,0,Unknown
17049.0,5,4,2.0,2,"SOCIALMEDIAGOLD, DATAGOLD"
17050.0,4,3,1.0,1,DATASILVER
17051.0,7,5,3.0,1,DATACALL
17053.0,9,4,1.0,1,DATASILVER
17054.0,7,4,0.0,0,Unknown
17057.0,6,3,1.0,1,SOCIALMEDIA
17058.0,1,1,0.0,0,Unknown
17059.0,5,2,0.0,0,Unknown
17060.0,3,3,1.0,1,SOCIALMEDIA
17061.0,4,3,0.0,0,Unknown
17062.0,4,4,0.0,0,Unknown
17064.0,7,4,1.0,1,SOCIALMEDIAGOLD
17066.0,1,1,1.0,1,DATAGOLD
17067.0,5,3,0.0,0,Unknown
17068.0,4,4,1.0,1,DATACALL
17069.0,5,4,1.0,1,DATAGOLD
17074.0,3,3,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
17075.0,4,3,2.0,1,SOCIALMEDIAGOLD
17077.0,3,3,1.0,1,DATAGOLD
17078.0,4,3,1.0,1,SOCIALMEDIAGOLD
17079.0,3,3,1.0,1,SOCIALMEDIA
17080.0,3,2,0.0,0,Unknown
17081.0,2,2,1.0,1,SOCIALMEDIAGOLD
17088.0,7,4,0.0,0,Unknown
17089.0,6,3,2.0,1,SOCIALMEDIAGOLD
17091.0,2,1,0.0,0,Unknown
17092.0,5,4,0.0,0,Unknown
17094.0,1,1,0.0,0,Unknown
17096.0,4,3,1.0,1,DATAGOLD
17098.0,7,4,1.0,1,DATASILVER
17100.0,4,4,0.0,0,Unknown
17101.0,4,2,2.0,1,DATASILVER
17102.0,5,4,0.0,0,Unknown
17103.0,2,2,0.0,0,Unknown
17104.0,7,4,1.0,1,SOCIALMEDIAGOLD
17105.0,3,2,0.0,0,Unknown
17110.0,3,3,0.0,0,Unknown
17111.0,1,1,1.0,1,SOCIALMEDIA
17112.0,1,1,1.0,1,SOCIALMEDIAGOLD
17116.0,4,3,0.0,0,Unknown
17117.0,2,2,0.0,0,Unknown
17118.0,3,2,1.0,1,DATAGOLD
17120.0,3,2,0.0,0,Unknown
17121.0,1,1,1.0,1,DATASILVER
17122.0,7,5,1.0,1,DATACALL
17123.0,3,3,1.0,1,SOCIALMEDIAGOLD
17124.0,5,2,2.0,1,SOCIALMEDIAGOLD
17126.0,5,3,0.0,0,Unknown
17127.0,1,1,0.0,0,Unknown
17131.0,3,3,1.0,1,SOCIALMEDIA
17133.0,6,4,0.0,0,Unknown
17135.0,2,2,1.0,1,DATAGOLD
17138.0,5,4,0.0,0,Unknown
17139.0,1,1,1.0,1,DATAGOLD
17140.0,7,4,3.0,1,SOCIALMEDIA
17141.0,4,3,0.0,0,Unknown
17142.0,4,3,2.0,1,SOCIALMEDIAGOLD
17143.0,2,2,1.0,1,SOCIALMEDIAGOLD
17144.0,6,3,1.0,1,DATASILVER
17145.0,2,1,0.0,0,Unknown
17146.0,6,4,0.0,0,Unknown
17147.0,3,3,0.0,0,Unknown
17148.0,4,3,1.0,1,SOCIALMEDIAGOLD
17149.0,2,2,0.0,0,Unknown
17150.0,3,2,0.0,0,Unknown
17152.0,2,2,0.0,0,Unknown
17154.0,4,3,0.0,0,Unknown
17156.0,6,4,1.0,1,DATACALL
17158.0,7,3,1.0,1,DATASILVER
17159.0,3,3,1.0,1,DATAGOLD
17160.0,5,2,1.0,1,DATACALL
17161.0,6,4,1.0,1,DATASILVER
17162.0,3,2,0.0,0,Unknown
17165.0,3,3,1.0,1,DATASILVER
17166.0,5,4,0.0,0,Unknown
17168.0,4,2,1.0,1,SOCIALMEDIAGOLD
17169.0,6,4,2.0,1,DATASILVER
17170.0,4,3,0.0,0,Unknown
17171.0,3,2,0.0,0,Unknown
17172.0,5,4,0.0,0,Unknown
17175.0,2,2,1.0,1,DATASILVER
17184.0,4,3,0.0,0,Unknown
17185.0,5,4,1.0,1,DATACALL
17186.0,4,4,1.0,1,SOCIALMEDIA
17188.0,3,2,1.0,1,SOCIALMEDIAGOLD
17190.0,3,3,0.0,0,Unknown
17191.0,2,2,0.0,0,Unknown
17192.0,4,4,1.0,1,DATACALL
17193.0,6,4,1.0,1,DATAGOLD
17197.0,3,3,0.0,0,Unknown
17198.0,2,1,0.0,0,Unknown
17199.0,1,1,1.0,1,SOCIALMEDIA
17204.0,4,4,0.0,0,Unknown
17211.0,4,1,0.0,0,Unknown
17212.0,3,2,1.0,1,SOCIALMEDIAGOLD
17213.0,5,4,0.0,0,Unknown
17216.0,3,3,0.0,0,Unknown
17218.0,1,1,0.0,0,Unknown
17219.0,2,2,1.0,1,SOCIALMEDIAGOLD
17220.0,3,3,1.0,1,DATASILVER
17221.0,1,1,0.0,0,Unknown
17222.0,5,4,1.0,1,SOCIALMEDIAGOLD
17223.0,1,1,1.0,1,SOCIALMEDIAGOLD
17224.0,5,3,1.0,1,DATACALL
17225.0,2,2,0.0,0,Unknown
17230.0,2,1,0.0,0,Unknown
17232.0,4,2,3.0,1,SOCIALMEDIA
17234.0,3,3,1.0,1,DATASILVER
17237.0,2,2,0.0,0,Unknown
17238.0,5,4,1.0,1,SOCIALMEDIA
17241.0,6,4,0.0,0,Unknown
17243.0,8,4,2.0,1,DATACALL
17244.0,3,2,0.0,0,Unknown
17245.0,2,1,0.0,0,Unknown
17248.0,1,1,0.0,0,Unknown
17251.0,4,3,1.0,1,SOCIALMEDIAGOLD
17252.0,1,1,0.0,0,Unknown
17257.0,1,1,0.0,0,Unknown
17258.0,5,4,0.0,0,Unknown
17261.0,3,3,0.0,0,Unknown
17262.0,5,5,1.0,1,SOCIALMEDIAGOLD
17263.0,4,4,0.0,0,Unknown
17265.0,5,4,2.0,2,"SOCIALMEDIAGOLD, SOCIALMEDIA"
17268.0,2,1,1.0,1,DATACALL
17269.0,5,4,2.0,2,"SOCIALMEDIA, DATAGOLD"
17270.0,3,3,0.0,0,Unknown
17271.0,2,2,0.0,0,Unknown
17272.0,5,4,0.0,0,Unknown
17273.0,2,2,1.0,1,SOCIALMEDIAGOLD
17274.0,1,1,1.0,1,DATACALL
17276.0,5,4,0.0,0,Unknown
17278.0,7,3,1.0,1,SOCIALMEDIA
17279.0,7,4,0.0,0,Unknown
17280.0,5,5,1.0,1,DATASILVER
17281.0,5,4,1.0,1,SOCIALMEDIAGOLD
17282.0,3,2,1.0,1,SOCIALMEDIA
17283.0,7,4,0.0,0,Unknown
17286.0,5,4,0.0,0,Unknown
17287.0,2,2,1.0,1,SOCIALMEDIA
17289.0,1,1,0.0,0,Unknown
17290.0,1,1,1.0,1,DATACALL
17292.0,5,3,1.0,1,SOCIALMEDIA
17293.0,5,4,1.0,1,DATASILVER
17297.0,4,3,1.0,1,DATACALL
17298.0,3,3,1.0,1,DATASILVER
17300.0,2,1,0.0,0,Unknown
17301.0,7,4,2.0,1,DATASILVER
17302.0,3,2,3.0,1,SOCIALMEDIAGOLD
17303.0,1,1,1.0,1,SOCIALMEDIAGOLD
17304.0,6,3,0.0,0,Unknown
17305.0,3,2,0.0,0,Unknown
17308.0,2,2,1.0,1,DATASILVER
17309.0,4,4,1.0,1,SOCIALMEDIA
17310.0,5,4,1.0,1,DATASILVER
17311.0,1,1,1.0,1,SOCIALMEDIA
17316.0,5,3,1.0,1,SOCIALMEDIAGOLD
17318.0,3,2,0.0,0,Unknown
17320.0,2,2,0.0,0,Unknown
17323.0,7,3,0.0,0,Unknown
17324.0,2,2,0.0,0,Unknown
17325.0,5,3,1.0,1,DATASILVER
17328.0,4,4,1.0,1,DATASILVER
17329.0,2,2,1.0,1,SOCIALMEDIAGOLD
17332.0,4,3,1.0,1,SOCIALMEDIA
17333.0,4,3,0.0,0,Unknown
17336.0,5,3,0.0,0,Unknown
17338.0,8,4,0.0,0,Unknown
17339.0,2,2,0.0,0,Unknown
17340.0,3,3,1.0,1,SOCIALMEDIA
17341.0,4,3,0.0,0,Unknown
17343.0,8,4,0.0,0,Unknown
17346.0,8,4,0.0,0,Unknown
17347.0,6,5,0.0,0,Unknown
17348.0,6,4,2.0,1,SOCIALMEDIAGOLD
17349.0,2,2,1.0,1,SOCIALMEDIA
17350.0,2,1,1.0,1,SOCIALMEDIA
17353.0,4,3,1.0,1,SOCIALMEDIA
17354.0,2,2,1.0,1,DATACALL
17355.0,4,3,0.0,0,Unknown
17356.0,1,1,1.0,1,SOCIALMEDIA
17359.0,3,1,0.0,0,Unknown
17360.0,2,2,0.0,0,Unknown
17361.0,5,4,1.0,1,SOCIALMEDIAGOLD
17362.0,5,4,1.0,1,DATAGOLD
17363.0,4,2,0.0,0,Unknown
17365.0,6,4,0.0,0,Unknown
17366.0,7,5,0.0,0,Unknown
17368.0,2,2,1.0,1,SOCIALMEDIA
17369.0,4,2,0.0,0,Unknown
17371.0,3,3,0.0,0,Unknown
17372.0,1,1,0.0,0,Unknown
17373.0,3,2,1.0,1,SOCIALMEDIA
17375.0,4,4,1.0,1,SOCIALMEDIAGOLD
17382.0,2,2,0.0,0,Unknown
17383.0,7,3,3.0,1,SOCIALMEDIA
17386.0,5,4,4.0,2,"SOCIALMEDIA, DATAGOLD"
17388.0,2,2,0.0,0,Unknown
17389.0,4,2,2.0,1,SOCIALMEDIA
17390.0,4,3,0.0,0,Unknown
17392.0,2,2,0.0,0,Unknown
17393.0,5,4,1.0,1,DATASILVER
17397.0,6,4,1.0,1,SOCIALMEDIAGOLD
17400.0,5,2,1.0,1,DATASILVER
17402.0,4,3,1.0,1,DATASILVER
17403.0,2,2,0.0,0,Unknown
17404.0,5,4,0.0,0,Unknown
17405.0,1,1,0.0,0,Unknown
17406.0,4,4,1.0,1,SOCIALMEDIAGOLD
17408.0,1,1,1.0,1,SOCIALMEDIAGOLD
17410.0,4,4,0.0,0,Unknown
17411.0,6,3,1.0,1,DATAGOLD
17414.0,4,3,3.0,2,"SOCIALMEDIA, DATACALL"
17415.0,4,2,0.0,0,Unknown
17416.0,5,4,0.0,0,Unknown
17421.0,4,3,0.0,0,Unknown
17422.0,4,3,1.0,1,SOCIALMEDIAGOLD
17423.0,5,4,0.0,0,Unknown
17425.0,6,3,1.0,1,DATACALL
17426.0,4,3,1.0,1,SOCIALMEDIA
17427.0,2,1,0.0,0,Unknown
17431.0,1,1,0.0,0,Unknown
17433.0,5,3,0.0,0,Unknown
17434.0,5,4,3.0,2,"DATASILVER, SOCIALMEDIAGOLD"
17436.0,1,1,1.0,1,DATACALL
17438.0,1,1,0.0,0,Unknown
17439.0,3,2,1.0,1,SOCIALMEDIA
17441.0,5,4,1.0,1,DATASILVER
17442.0,2,2,0.0,0,Unknown
17443.0,2,2,0.0,0,Unknown
17445.0,3,2,0.0,0,Unknown
17446.0,2,2,0.0,0,Unknown
17447.0,7,4,0.0,0,Unknown
17450.0,5,3,0.0,0,Unknown
17451.0,2,2,0.0,0,Unknown
17452.0,6,5,1.0,1,SOCIALMEDIA
17453.0,4,3,0.0,0,Unknown
17454.0,5,3,0.0,0,Unknown
17456.0,5,5,2.0,2,"DATASILVER, DATACALL"
17457.0,4,3,0.0,0,Unknown
17460.0,5,4,0.0,0,Unknown
17463.0,4,3,1.0,1,SOCIALMEDIAGOLD
17464.0,4,2,0.0,0,Unknown
17466.0,3,2,1.0,1,SOCIALMEDIAGOLD
17469.0,2,1,0.0,0,Unknown
17470.0,8,4,0.0,0,Unknown
17472.0,7,5,0.0,0,Unknown
17473.0,2,2,0.0,0,Unknown
17474.0,4,2,0.0,0,Unknown
17475.0,5,4,0.0,0,Unknown
17476.0,2,1,0.0,0,Unknown
17477.0,3,2,0.0,0,Unknown
17478.0,1,1,1.0,1,SOCIALMEDIA
17479.0,3,1,2.0,1,SOCIALMEDIA
17480.0,5,4,0.0,0,Unknown
17482.0,1,1,1.0,1,DATASILVER
17484.0,4,2,3.0,1,DATACALL
17485.0,5,4,1.0,1,SOCIALMEDIA
17487.0,2,2,0.0,0,Unknown
17488.0,2,2,0.0,0,Unknown
17489.0,4,3,0.0,0,Unknown
17490.0,6,2,1.0,1,DATASILVER
17492.0,6,5,0.0,0,Unknown
17494.0,2,2,0.0,0,Unknown
17495.0,4,2,1.0,1,SOCIALMEDIAGOLD
17501.0,5,4,2.0,1,SOCIALMEDIA
17502.0,7,4,1.0,1,SOCIALMEDIAGOLD
17503.0,2,2,0.0,0,Unknown
17504.0,6,3,0.0,0,Unknown
17505.0,5,4,0.0,0,Unknown
17506.0,5,4,1.0,1,DATACALL
17507.0,4,4,0.0,0,Unknown
17509.0,3,1,3.0,1,SOCIALMEDIA
17511.0,1,1,0.0,0,Unknown
17513.0,2,2,0.0,0,Unknown
17514.0,1,1,0.0,0,Unknown
17517.0,1,1,0.0,0,Unknown
17518.0,3,2,2.0,1,SOCIALMEDIAGOLD
17519.0,4,2,0.0,0,Unknown
17520.0,3,2,2.0,1,DATASILVER
17522.0,3,3,1.0,1,SOCIALMEDIA
17523.0,2,2,0.0,0,Unknown
17525.0,2,1,0.0,0,Unknown
17526.0,3,2,0.0,0,Unknown
17528.0,4,3,0.0,0,Unknown
17530.0,7,4,0.0,0,Unknown
17531.0,5,4,1.0,1,SOCIALMEDIA
17532.0,3,2,0.0,0,Unknown
17534.0,3,3,0.0,0,Unknown
17535.0,4,4,0.0,0,Unknown
17538.0,2,2,0.0,0,Unknown
17540.0,6,4,1.0,1,SOCIALMEDIA
17541.0,1,1,1.0,1,DATASILVER
17546.0,4,3,2.0,1,DATASILVER
17547.0,1,1,1.0,1,SOCIALMEDIAGOLD
17548.0,4,3,1.0,1,SOCIALMEDIAGOLD
17549.0,5,4,1.0,1,DATASILVER
17550.0,6,3,3.0,1,DATASILVER
